"fromuser","touser","date","postid","threadid"
"mario_1989","DCX777",1266678407,108314,1246
"mario_1989","eTernitY",1266680508,108337,1246
"ACHEL0S","test",1267035145,111622,1246
"GamerFis","SaiD",1267035420,111626,1246
"SaiD","ScenenBewacher",1267035456,111627,1246
"SaiD","Cakal",1267383166,114920,1246
"SaiD","AGR0N",1267383383,114934,1246
"hans-wurst95","Saw27",1256375195,10256,1254
"Cakal","hans-wurst95",1257480242,12661,1254
"mark211","hans-wurst95",1257623770,13066,1254
"Shade","hans-wurst95",1259978774,22514,1254
"EvoluTioN","hans-wurst95",1260638849,28980,1254
"Swich","xlf0r",1266071493,102777,1254
"Elite","HoppelRambo",1254684192,6915,1255
"f4k3","NiXoN",1254897832,7085,1264
"multikulti","Cakal",1264471970,90443,1271
"WTP","Deon",1254834967,7009,1274
"THANAT0S","madu",1254836033,7013,1274
"udam","kirmi",1254836112,7014,1274
"kirmi","madu",1254842953,7027,1274
"udam","kirmi",1254845882,7034,1274
"Keltäää","stay:sic",1255009512,7299,1275
"f4k3","sirac",1254897132,7084,1290
"lattenlui","Snack",1254918832,7121,1295
"f4k3","Rewind",1254932778,7172,1296
"f4k3","Drunkensam",1255680916,8839,1303
"Mr_Trash","lha",1254938259,7205,1312
"djdalio","f0rest",1254942435,7216,1314
"djdalio","VeXx",1254945251,7226,1314
"Mr_Trash","Altair",1254943134,7220,1315
"Mr_Trash","Scarface",1254946135,7233,1315
"Mr_Trash","pLaYa_",1254947320,7239,1315
"pLaYa_","Mr_Trash",1254948225,7244,1315
"Mr_Trash","pLaYa_",1254948456,7245,1315
"Mr_Trash","cr4nk",1254951524,7255,1315
"Mr_Trash","Zanping",1255062216,7377,1315
"ixxten","AGR0N",1255160296,7557,1315
"Mr_Trash","AGR0N",1255166036,7568,1315
"Totila","Mr_Trash",1255197613,7650,1315
"ixxten","AGR0N",1255731683,8971,1315
"firsforinfo","hans-wurst95",1254946602,7235,1318
"lolspy","VeXx",1254950032,7253,1319
"hydr0gen","blijed",1261129641,40023,1319
"firsforinfo","DH.Marks",1255099904,7449,1320
"firsforinfo","DH.Marks",1255100743,7452,1320
"firsforinfo","ixxten",1255104991,7465,1320
"firsforinfo","firsforinfo",1255105261,7468,1320
"firsforinfo","DH.Marks",1255108638,7478,1320
"Kleeblatt","ixxten",1255001046,7289,1325
"black.white","elMariac4i",1254995242,7281,1326
"Erfolg","the_aSh",1255008205,7296,1326
"Erfolg","cr@sh",1255009866,7301,1326
"payback","DH.Marks",1255019480,7328,1326
"Elite","H4Gx",1255023645,7345,1327
"Elite","H4Gx",1255255616,7736,1327
"assa","brezel",1255019446,7327,1332
"assa","stay:sic",1255019731,7331,1332
"payback","brezel",1255020637,7335,1332
"stay:sic","assa",1255103085,7457,1332
"SnipeZ","Lazzen",1255035393,7366,1337
"elMariac4i","CaRdA",1255074714,7385,1339
"lattenlui","AxelF",1255077660,7388,1339
"stay:sic","Elite",1255102596,7455,1342
"Qoo","Sunfighter",1255101961,7454,1345
"Morgenrot","madu",1255300789,7988,1347
"udam","Morgenrot",1255367903,8167,1347
"Hakizzle","Morgenrot",1255369889,8178,1347
"payback","madu",1259256340,17005,1347
"Exar_Kun","superman123456",1259256628,17010,1347
"aeiko","superman123456",1259262829,17086,1347
"kirmi","Sunfighter",1255096206,7437,1348
"AGR0N","santaly",1255096550,7440,1348
"assa","nextrockstar",1255261189,7771,1349
"THANAT0S","nextrockstar",1255262970,7781,1349
"BarKeeper","Big Mama",1256415370,10335,1351
"Breity","intermezzo",1255134538,7551,1356
"HP PAVILLON","Salim_4u1",1255370326,8181,1359
"assa","Kev",1255111789,7493,1361
"kirmi","assa",1255116731,7507,1361
"soprano","Egelmeister",1258414099,14303,1363
"Black Angel","Totila",1261106505,39890,1364
"Erfolg","BOBKA",1255174918,7589,1369
"payback","typhoon",1256067818,9665,1369
"hans-wurst95","weinisx",1255174278,7587,1371
"nivea","xWantedx",1255767338,8992,1374
"AGR0N","mc",1255266713,7816,1375
"m!stelzwe!g","br0k.",1260909207,34783,1376
"Pradasport","cr@sh",1260931127,35475,1376
"Letharg","keks",1255282341,7895,1377
"ForrestGriffin","mastercrewster",1261085697,39441,1384
"Breity","obiwankenobi",1255203405,7669,1388
"obiwankenobi","udam",1255203662,7670,1388
"obiwankenobi","Breity",1255203766,7673,1388
"Mordon","freecall",1255263723,7785,1389
"AGR0N","freecall",1255265803,7800,1389
"Alabama","Al-Amir",1255254313,7731,1392
"Jodimaster2k","Daemonicon",1255212514,7692,1394
"Daemonicon","Jodimaster2k",1255212738,7693,1394
"Jodimaster2k","FrEeZeR",1255253751,7727,1394
"stay:sic","nextrockstar",1255267799,7828,1398
"b0uNz","Blackraptor",1255421377,8264,1398
"Smile","White.Black",1257026772,11750,1400
"defqon","pLaYa_",1259245877,16829,1400
"Drunkensam","CHUZP3",1255282664,7897,1401
"Pappe","Cap",1262538143,72969,1407
"stay:sic","conax",1255367937,8168,1414
"conax","stay:sic",1255378718,8211,1414
"payback","conax",1255418352,8258,1414
"xxx","Margoz",1255688889,8852,1414
"lattenlui","ohrweh",1255328477,8053,1418
"Drunkensam","Elite",1255290924,7951,1420
"MaDe","bboy",1255291774,7960,1422
"Daemonicon","Meditondin",1259248075,16852,1431
"Suicide","lattenlui",1259519776,19824,1431
"Jägermeister","fakerboy",1255351370,8098,1435
"Jägermeister","jones",1255362754,8137,1435
"Jägermeister","Snack",1255386028,8227,1435
"Mr_Trash","GhostOne",1255371093,8192,1447
"Mr_Trash","GhostOne",1255371727,8196,1447
"Valid_CC^^","Beelzemon",1255382829,8214,1450
"CrAnK!","Valid_CC^^",1255383021,8215,1450
"Palme","GhostOne",1255374305,8205,1451
"Mr_Trash","Palme",1255374380,8206,1451
"THANAT0S","Erfolg",1255385908,8225,1453
"santaly","Moscow",1258472787,14374,1453
"b0uNz","Deon",1255435593,8280,1458
"Totila","donkrawalo",1255445748,8306,1458
"Valron","hans-wurst95",1256315263,10175,1460
"langner","Moscow",1255444706,8298,1462
"xeq","AGR0N",1255446223,8308,1462
"Elite","Mr.Freeman",1255448697,8313,1463
"Dingo","24World",1255468434,8392,1477
"iShorty","Sean^2K",1258981433,15812,1477
"ixxten","Sean^2K",1258998341,15921,1477
"marrs1","ixxten",1259011038,15990,1477
"Kleeblatt","Sir_Mortimer",1255634520,8763,1480
"THANAT0S","Spitfir3",1255565083,8600,1483
"Back2Streets","kingtph",1255967703,9445,1483
"Spitfir3","Back2Streets",1255967794,9447,1483
"Back2Streets","Spitfir3",1255971761,9468,1483
"Keltäää","IamCrazy",1255538730,8517,1484
"Brooker","Snack",1255524037,8473,1488
"WarWhole","kindofnoob",1255532512,8504,1492
"payback","kindofnoob",1255537630,8514,1492
"Erfolg","typhoon",1255539532,8520,1494
"caashot","elMariac4i",1255640276,8778,1498
"criminal","cango",1261530823,52175,1500
"st0ic","TrickTrick",1261530945,52182,1500
"THANAT0S","iNf3cT3d",1255561182,8580,1503
"THANAT0S","Hearts",1255561997,8586,1503
"POSEID0N","Moscow",1255562518,8588,1503
"dynamic1337","Moscow",1255690824,8856,1505
"disp","THANAT0S",1261155076,40970,1505
"milschbubie","THANAT0S",1261176257,41718,1505
"Casper","Fr34k",1261204676,42092,1505
"My0wn","Spitfir3",1255565743,8603,1507
"My0wn","Moq",1255569587,8614,1507
"Jägermeister","Spitfir3",1255573348,8621,1507
"dynamic1337","Erfolg",1255567125,8607,1508
"dynamic1337","joll05",1255613711,8663,1508
"dynamic1337","joll05",1255614079,8667,1508
"ID.Ru","dynamic1337",1255796555,9101,1508
"dynamic1337","Hearts",1256628638,10762,1508
"WeedMaster","tre1b",1256687239,10931,1508
"WeedMaster","ixxten",1256735483,10966,1508
"Intel.","ohrweh",1257340802,12358,1508
"Cardleader","ohrweh",1257709576,13251,1508
"ixxten","ohrweh",1257713556,13275,1508
"POSEID0N","ohrweh",1258051357,13751,1508
"POSEID0N","Dichter Wicht",1258154953,13883,1508
"POSEID0N","ohrweh",1258159262,13890,1508
"POSEID0N","Erfolg",1258244252,14052,1508
"SuperWalker","Hearts",1259340938,17734,1508
"SuperWalker","ccdumps",1260658959,29278,1508
"br0k.","Ehrlichkeit",1260721129,30285,1508
"Blackmamba","pulseofminorit",1260786420,31397,1508
"random","Cardleader",1260889596,33895,1508
"ATM","Erfolg",1255568540,8613,1509
"j0yr1de","My0wn",1255687587,8846,1515
"lila","Jägermeister",1255688321,8849,1519
"Turion","Kev",1255631595,8754,1528
"Erfolg","$yMBI0S",1255653039,8809,1528
"storm","f4k3",1256547567,10597,1528
"FroschKanone","B4S1C",1260045646,23120,1532
"Shade","zidan369",1260072966,23324,1532
"ER0S","Six_By_Seven",1260964099,35805,1532
"hoxis","majed_19845",1261452571,49598,1534
"ID.Ru","Refresh_",1255796739,9103,1535
"pLaYa_","payback",1255876526,9245,1543
"f4k3","mogtarno",1255772771,8998,1553
"boomy","stay:sic",1255774683,9003,1553
"cocaX","WeedMaster",1256856429,11283,1553
"WeedMaster","cocaX",1256859117,11286,1553
"milschbubie","Geld",1261226155,42533,1553
"Ace","f4k3",1261226339,42542,1553
"Mordon","payback",1255724215,8954,1557
"aNeL_FaNaTiC","mc",1255727037,8958,1557
"Mordon","My0wn",1255727272,8961,1557
"w0l1E","Sir_Mortimer",1255740953,8979,1557
"Cardleader","Burncool",1256244839,10056,1558
"Burncool","shokker",1259239299,16732,1558
"Breity","Kleeblatt",1255759808,8987,1561
"ixxten","madu",1255779743,9034,1561
"udam","Sir_Mortimer",1255782856,9044,1561
"Burncool","mogtarno",1255784513,9058,1561
"Deon","mogtarno",1255789815,9083,1561
"pLaYa_","Deon",1255791243,9086,1561
"cr@sh","Deon",1255793438,9092,1561
"udam","crazymic1501",1255800379,9114,1561
"crazymic1501","madu",1255801451,9116,1561
"udam","Sir_Mortimer",1255804014,9123,1561
"ixxten","waltdisney",1255804791,9126,1561
"Spitfir3","Don92",1255967228,9442,1561
"f4k3","Cloudy",1255969910,9460,1561
"Spitfir3","f4k3",1255970594,9461,1561
"udam","Spitfir3",1256035895,9572,1561
"Hans Peter","Spitfir3",1256083648,9706,1561
"Burncool","waltdisney",1257595560,12929,1561
"The Unknown","waltdisney",1257595609,12931,1561
"Oggy","The Unknown",1257595761,12937,1561
"udam","waltdisney",1257602727,12976,1561
"udam","Sh4d0w",1258390012,14252,1561
"udam","N!ght",1258823610,15367,1561
"H1xx3r","XuXuX",1264506129,90615,1561
"XuXuX","H1xx3r",1264577594,91160,1561
"Anilman1","Scorp",1266866661,110179,1561
"Burncool","Stunt_Man_Mike",1255807376,9129,1563
"beer","raja_nde",1255834537,9173,1564
"Apple","raja_nde",1255834842,9174,1564
"Mordon","cheatkiller",1255776182,9011,1565
"cheatkiller","Mordon",1255776431,9012,1565
"Rewind","Valid_CC^^",1255783836,9052,1571
"Ageof1453","payback",1256216731,9956,1577
"Screwaholik","darksoul",1255876710,9249,1579
"f4k3","HoppelRambo",1255868773,9198,1581
"f4k3","HoppelRambo",1255873945,9225,1581
"f4k3","H4Gx",1255873808,9224,1589
"f4k3","darksoul",1255875973,9239,1589
"darksoul","f4k3",1255876629,9247,1589
"Breity","f4k3",1255879756,9257,1589
"f4k3","Breity",1255940975,9388,1589
"w0l1E","DannyOcean",1255983173,9515,1591
"THANAT0S","Erfolg",1255881094,9267,1594
"Erfolg","Moscow",1255881253,9268,1594
"nivea","Moscow",1255881892,9275,1594
"THANAT0S","nivea",1255882066,9277,1594
"nivea","Moscow",1255882272,9279,1594
"THANAT0S","nivea",1255882639,9280,1594
"Burncool","Moscow",1255884560,9289,1594
"udam","WarWhole",1255885552,9293,1594
"WarWhole","madu",1255885720,9294,1594
"Intel.","madu",1255886246,9295,1594
"kirmi","SLIM_OVER",1255886918,9300,1594
"f4k3","Moscow",1255940667,9387,1594
"12diamond","Totila",1255951559,9403,1594
"Mr_Trash","12diamond",1255974810,9485,1594
"conax","Hans Peter",1256166579,9908,1594
"Cerberus","intermezzo",1256483351,10468,1594
"toni555","cr@sh",1258775793,15281,1594
"BinbogA","nevez2000",1258860518,15443,1594
"Jodimaster2k","zer000",1255964029,9430,1596
"iNf3cT3d","My0wn",1255890347,9312,1598
"rappan","iNf3cT3d",1256934236,11490,1598
"rappan","shokker",1256934330,11493,1598
"udam","MR.RU",1255907734,9362,1599
"backslash","bboy",1255890695,9314,1601
"backslash","Big Mama",1255891640,9322,1601
"flow.job","Big Mama",1257040903,11767,1601
"Cerberus","GiGa",1257041288,11768,1601
"WarWhole","xanax",1255892734,9327,1602
"f4k3","ixxten",1255938732,9383,1602
"ichwersons","pnplike",1256651705,10802,1602
"Moq","Chronos",1256947288,11520,1602
"CliC","Moq",1257104716,11931,1602
"w00dka1337","cr4nk",1257341848,12364,1602
"C3P0","Moscow",1255946797,9393,1605
"Intel.","HoppelRambo",1255953110,9413,1609
"dynamic1337","berlin61",1255968512,9452,1614
"dynamic1337","ixxten",1255968836,9457,1614
"VTX.","rappersale",1277897468,277131,1618
"f4k3","Erfolg",1256033106,9551,1626
"lt;Furi0ngt;","Spitfir3",1256033639,9553,1626
"Breity","cr@sh",1256038014,9580,1626
"dynamic1337","Erfolg",1256034087,9559,1627
"Erfolg","dynamic1337",1256034201,9562,1627
"Stunt_Man_Mike","Erfolg",1256034227,9563,1627
"f4k3","Mr_Trash",1256035386,9570,1627
"Mr_Trash","f4k3",1256051187,9611,1627
"Mr_Trash","paulopinto",1256051710,9614,1627
"pLaYa_","madu",1256152336,9846,1627
"Hans Peter","pLaYa_",1256163138,9895,1627
"Morgenrot","Hans Peter",1256163835,9896,1627
"Hans Peter","Morgenrot",1256165051,9902,1627
"POSEID0N","waltdisney",1256167266,9912,1627
"udam","udam",1256207532,9935,1627
"speciaL","Mr_Trash",1256054136,9626,1637
"Mr_Trash","AGR0N",1256056297,9631,1637
"Totila","nivea",1256057079,9636,1637
"Hans Peter","waltdisney",1256077572,9692,1647
"conax","Hans Peter",1256079046,9694,1647
"Hans Peter","conax",1256079719,9697,1647
"THANAT0S","HP PAVILLON",1256083719,9707,1648
"nivea","Jubeea",1256135025,9755,1650
"burg0mi$tr","Jubeea",1262811950,76679,1650
"tmgee113","THANAT0S",1288343086,386066,1650
"Elite","Chronos",1256122734,9724,1652
"Moq","cr@sh",1258292791,14092,1653
"Risking","mastakool",1256135311,9757,1656
"pLaYa_","-sTr1ve",1256147409,9815,1664
"pLaYa_","Sir_Mortimer",1256148920,9824,1664
"pLaYa_","Player88",1256149318,9828,1664
"pLaYa_","NiXoN",1256149798,9832,1664
"pLaYa_","Beelzemon",1256152403,9847,1664
"Erfolg","H4Gx",1256153536,9861,1664
"pLaYa_","Erfolg",1256153804,9865,1664
"Illo","Erfolg",1256157058,9881,1664
"pLaYa_","abchorst",1256225236,9982,1664
"pLaYa_","H4Gx",1256226899,9986,1664
"pLaYa_","abchorst",1256313394,10170,1664
"pLaYa_","kasimir",1256503494,10550,1664
"Cardleader","terminatoor",1261234873,42919,1668
"Cardleader","humpeNN",1261789677,58685,1668
"Cardleader","the crow",1261790473,58712,1668
"Back2Streets","STAFFORD!",1256164707,9898,1672
"POSEID0N","Back2Streets",1256168075,9913,1672
"STAFFORD!","Hearts",1256168591,9914,1672
"Apple","pewpew",1256217438,9960,1674
"HP PAVILLON","AGR0N",1256234394,10015,1679
"cens0red","Totila",1256214415,9949,1680
"JOHNNY_","Mythoz",1256296181,10095,1680
"Cardleader","Numb3rs",1256244544,10053,1692
"ixxten","AxelF",1257762811,13328,1695
"payback","AxelF",1257765747,13332,1695
"Back2Streets","Noryn",1256301005,10124,1696
"Saw27","cens0red",1256312445,10163,1704
"saxxo","kikibold",1259245628,16825,1705
"h4rdc9r","N!sK",1260876003,33375,1705
"h4rdc9r","skull-man",1260961738,35741,1705
"Blackmamba","neogen1",1260977144,36327,1705
"neogen1","Blackmamba",1260977498,36350,1705
"BigBozzLutti","h4rdc9r",1261313075,45075,1705
"h4rdc9r","BigBozzLutti",1261398772,47409,1705
"Bit3","unbelievable",1267731563,120241,1705
"SynT@x","Bummer",1267857520,121986,1705
"ChillyStyleZ","MisterK",1267955031,123461,1705
"firemoder","BlackNova",1268595863,135208,1705
"Dennixsx","TheLegend",1269087316,143461,1705
"spRayaH","BigBozzLutti",1269088430,143494,1705
"stifflersmom","styler_jürgen",1271796035,204047,1705
"h4rdc9r","PAPER BANG",1271830807,204386,1705
"warri0r","Jenigerwelcher",1277682477,274219,1705
"wolf","insideMAN",1279212280,294100,1705
"Minas Morgul","Anonymous",1279276879,295006,1705
"Weedzusteller","Ace",1279285397,295131,1705
"Wuff","Anonymous",1279466603,297666,1705
"h4rdc9r","no_mp",1282328450,335086,1705
"no_mp","h4rdc9r",1282386052,335511,1705
"no_mp","CrOniC",1282473841,336189,1705
"Kanye","Xerox",1282674269,338533,1705
"Timmy","qoop",1283272314,344325,1705
"DarkShark","Clown",1283503890,346425,1705
"Saw27","Chronos",1256310535,10148,1708
"Saw27","cinema",1256310858,10151,1708
"Saw27","cinema",1256312531,10165,1708
"Saw27","abchorst",1256313577,10172,1708
"flow.job","Saw27",1256403169,10304,1709
"pLaYa_","berlin61",1256408187,10319,1709
"pLaYa_","Back2Streets",1256408345,10321,1709
"Burncool","pnplike",1258191693,13919,1712
"Intel.","HoppelRambo",1256675621,10886,1714
"pLaYa_","Intel.",1256677461,10893,1714
"conax","MajinCloud",1256326600,10206,1715
"Illo","Qoo",1256334351,10230,1716
"Zauberberg","madu",1256334189,10229,1717
"Zauberberg","waltdisney",1256336201,10235,1717
"iNf3cT3d","aboh",1256389955,10273,1721
"falsch","aboh",1256392074,10275,1721
"ixxten","mogtarno",1256415480,10336,1726
"waltdisney","ixxten",1256416073,10338,1726
"ixxten","waltdisney",1256418109,10343,1726
"pLaYa_","BigBrother",1256404594,10311,1727
"backslash","dmonkey",1256497730,10528,1740
"aboh","backslash",1256497864,10530,1740
"backslash","aboh",1256498527,10531,1740
"Al-Amir","Deon",1256575036,10641,1740
"Moq","Al-Amir",1256576192,10649,1740
"keineloe","NiXoN",1256466520,10386,1741
"b0uNz","NiXoN",1256503775,10551,1741
"Daemonicon","NiXoN",1256503892,10552,1741
"Back2Streets","n9x",1256468107,10396,1742
"Risking","n9x",1256468147,10397,1742
"Montag","n9x",1256471970,10415,1742
"SzeneCrasher","C4D",1256472839,10422,1742
"Breity","oNeH20",1256473039,10424,1742
"Chronos","kaiza",1256743269,10985,1744
"kartoffelbrot","berlin61",1257373968,12512,1744
"Big Mama","kaiza",1257448353,12608,1744
"THANAT0S","Totila",1257452929,12631,1744
"xeq","Totila",1257599766,12952,1744
"Elite","Moscow",1256513709,10574,1754
"payback","cr@sh",1259256173,17001,1755
"djdalio","AGR0N",1256508309,10564,1759
"Breity","tre1b",1256643022,10786,1759
"backslash","Big Mama",1256501311,10541,1761
"backslash","backslash",1256506859,10559,1761
"Moq","luigi100",1256567215,10623,1765
"cens0red","Moq",1256567544,10625,1765
"dollarboss","Chronos",1261084109,39360,1767
"Burncool","Totila",1256577246,10651,1772
"POSEID0N","joll05",1256652530,10807,1772
"White.Black","GiGa",1256886912,11301,1772
"Fr34k","Banger",1261186558,42014,1772
"mabo","ketamin500",1261242833,43199,1772
"hundesport","ketamin500",1261339457,46167,1772
"KRAL 68","Totila",1261394788,47242,1772
"mogtarno","Moq",1256580200,10666,1773
"storm","waltdisney",1256597120,10729,1773
"POSEID0N","Jodimaster2k",1256654092,10813,1778
"Cardleader","Jodimaster2k",1256669006,10863,1778
"medius","Jodimaster2k",1256674601,10882,1778
"WeedMaster","ichwersons",1256945939,11512,1781
"firsforinfo","Beelzemon",1256589497,10705,1783
"firsforinfo","AxelF",1257095812,11910,1783
"firsforinfo","cocaX",1257199266,12182,1783
"Hakizzle","Beelzemon",1256596188,10726,1785
"Slevin Kelevra","Erfolg",1256595863,10724,1787
"JOHNNY_","sainttropez123",1257515589,12700,1789
"payback","SorgenkinT",1256630060,10765,1790
"e0s","SorgenkinT",1256657516,10825,1790
"conax","tre1b",1256656059,10820,1797
"Cardleader","MPC500",1256670464,10875,1802
"GANGBANG","pLaYa_",1256679378,10906,1807
"Erfolg","CaRdA",1256757697,11021,1809
"Erfolg","Sutekh",1256768171,11090,1809
"Erfolg","Sutekh",1256841336,11226,1809
"JOHNNY_","Montag",1256735435,10965,1813
"JOHNNY_","iHac0r",1256738302,10972,1813
"pnplike","JOHNNY_",1256739096,10976,1813
"WeedMaster","JOHNNY_",1256908145,11325,1813
"JOHNNY_","WeedMaster",1256909731,11343,1813
"Jodimaster2k","pnplike",1257351052,12420,1813
"pLaYa_","CCowner",1257351200,12421,1813
"pLaYa_","mopedfahrer",1257529708,12742,1813
"pnplike","AGR0N",1257537315,12761,1813
"nivea","loki420",1258367691,14199,1815
"medius","xanax",1256737810,10970,1818
"kingtph","xanax",1256822994,11143,1821
"Breity","Spitfir3",1256768716,11093,1824
"Back2Streets","flow.job",1256753913,11013,1825
"pLaYa_","Back2Streets",1256755305,11017,1825
"PHOB0S","DerBiber",1256757849,11023,1827
"PHOB0S","saxxe",1256758652,11026,1827
"PHOB0S","saxxe",1257335220,12344,1827
"hans-wurst95","BigBrother",1256823044,11144,1829
"hans-wurst95","BigBrother",1257540057,12792,1829
"Cerberus","waltdisney",1256766372,11085,1832
"Risking","Big Mama",1258447467,14323,1833
"Erfolg","waltdisney",1256769362,11098,1835
"Neon™","thr3es1xty",1256918429,11395,1840
"Neon™","thr3es1xty",1256923890,11451,1840
"obiwankenobi","you2andi",1256863394,11292,1842
"pLaYa_","conax",1256835474,11198,1844
"Breity","pLaYa_",1256835836,11201,1844
"pLaYa_","Breity",1256838772,11212,1844
"Erfolg","Sutekh",1256830604,11170,1847
"G3ld","BOBKA",1262033940,65609,1853
"Bardosch","Cesar",1262035046,65643,1853
"Cesar","PwneR",1262036779,65715,1853
